id,step_key,option_text,title,template_text,source_files,created_at,updated_at,created_by
7917fd5b-fc9f-45e1-ab2e-63d185bee0f5,desercao,Juntou só os comprovantes GRU e FUNJUS (sem guias),Deserção — Juntou só os comprovantes GRU e FUNJUS (sem guias) (REsp),"O(A) Recorrente, devidamente intimado(a) para comprovar o recolhimento em dobro do preparo (despacho de [MOVIMENTO]), apresentou tão somente os comprovantes de pagamento ([MOVIMENTO]), deixando, portanto, de juntar as respectivas guias de recolhimento.

Cumpre esclarecer, que o Supremo Tribunal Federal consolidou o entendimento de que ""(...) os recursos a si dirigidos devem estar acompanhados das guias de recolhimento devidamente preenchidas e dos respectivos comprovantes de pagamento, ambos de forma visível e legível, sob pena de deserção."" (ARE 1.213.790/MG, Rel. Ministro DIAS TOFFOLI, julgado em 26/06/2019, DJe 24/06/2019).

Sendo assim, nos termos do artigo 1.007, § 4º, do Código de Processo Civil, declaro a deserção do recurso.

Diante do exposto, inadmito o recurso interposto.

Intime-se.","[""596274"",""596190""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
79dbcf0f-6dcc-43bf-beef-e06340cf764d,desercao_funjus_2pgto,Número único não corresponde ao processo (FUNJUS),Deserção §4º — vício (FUNJUS) — Número único não corresponde ao processo (FUNJUS) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
7e9dddef-56e8-4c1c-9cdf-abd8a2d4a777,dobro_nd,2 comprovantes com divergência de código de barras,Pagamento em Dobro — documentos ausentes/irregulares — 2 comprovantes com divergência de código de barras (REsp),"Verifica-se que a parte recorrente não comprovou o recolhimento do preparo, já que não há correspondência entre o código de barras constante na guia de recolhimento de [MOVIMENTO] e o dos comprovantes de pagamento de [MOVIMENTO].

A jurisprudência do Superior Tribunal de Justiça é firme no sentido de que ""A falta de correspondência entre o código de barras da guia de recolhimento e o comprovante de pagamento impede a aferição da regularidade do preparo, tornando o recurso deserto."" (AgInt nos EDcl no AREsp n. 2.664.415/SP, relatora Ministra Daniela Teixeira, Terceira Turma, julgado em 5/5/2025, DJEN de 8/5/2025.).

Assim sendo, diante da ausência de comprovação do pagamento das custas no ato da interposição do recurso, intime-se a parte recorrente para que comprove, no prazo de 5 (cinco) dias, sob pena de deserção, nos termos do artigo 1.007, § 4º, do Código de Processo Civil, o recolhimento em dobro do preparo.

Para tanto, a parte recorrente deverá:
1. apresentar os comprovantes de pagamento referentes às guias de recolhimento de [MOVIMENTO];
2. realizar o recolhimento da importância de R$ 270,12 (duzentos e setenta reais e doze centavos), referente às custas do Superior Tribunal de Justiça, conforme Tabela ""B"", do Anexo da INSTRUÇÃO NORMATIVA STJ/GP N. 13 DE 27 DE JANEIRO DE 2026, totalizando o valor dobrado devido;
3. realizar novo recolhimento da importância de R$ 300,00 (trezentos reais) ao Fundo da Justiça – FUNJUS, referente às custas locais, prevista na Lei Estadual nº 22.956/2025, totalizando o valor dobrado devido.

Ressalta-se que, caso seja impossível apresentar os comprovantes de pagamento mencionados no item 1, a parte deverá comprovar o recolhimento dos seguintes valores:
- R$ 540,24 (quinhentos e quarenta reais e vinte e quatro centavos), por meio da guia GRU-COBRANÇA, referente ao recolhimento em dobro das custas devidas ao Superior Tribunal de Justiça, conforme Tabela ""B"", do Anexo da INSTRUÇÃO NORMATIVA STJ/GP N. 13 DE 27 DE JANEIRO DE 2026.
- R$ 600,00 (seiscentos reais), ao Fundo da Justiça – FUNJUS, referente ao recolhimento em dobro das custas do Tribunal de Justiça do Estado do Paraná (Lei Estadual nº 22.956/2025).

Insta salientar, que para comprovação do efetivo recolhimento do preparo, a parte deverá providenciar a juntada da guia e do respectivo comprovante de pagamento, no qual conste o código de barras de forma visível e legível. No caso do pagamento ter sido realizado por meio da plataforma digital PagTesouro, da Secretaria do Tesouro Nacional (ferramenta disponibilizada pela Corte Superior), a parte deverá apresentar o recibo enviado pelo STJ por e-mail, que conterá todas as informações do pagamento, inclusive com os dados de identificação do contribuinte e número único do processo.","[""670902""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
81470d13-cea9-4766-be57-68192ba627be,desercao_gru_2pgto,Decurso de prazo,Deserção §4º — vício (GRU) — Decurso de prazo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
8664fe28-d4b9-4cd8-97d6-6470c5d5ed7f,desercao_gru_1pgto,Número único não corresponde ao processo (GRU),Deserção §2º — vício (GRU) — Número único não corresponde ao processo (GRU) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
88e3e7d4-679c-4583-97f9-e82ee161db9d,desercao_funjus_2pgto,Guia FUNJUS não apresentada após intimação (nunca juntada),Deserção §4º — vício (FUNJUS) — Guia FUNJUS não apresentada após intimação (nunca juntada) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
88e4c0a8-d5ee-4b2e-9a17-6648e86f56cb,desercao_funjus_2pgto,Renúncia de prazo,Deserção §4º — vício (FUNJUS) — Renúncia de prazo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
89683d31-67b7-4c63-9657-d1f57adee973,dobro_nd,Número único não corresponde ao processo,Pagamento em Dobro — documentos ausentes/irregulares — Número único não corresponde ao processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
8c54e393-aff5-4ec0-ac9a-0dcf55aeecfe,dobro_nd,2 documentos não localizados (N/D),Pagamento em Dobro — documentos ausentes/irregulares — 2 documentos não localizados (N/D) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
8c5ec67d-53c5-438c-b5d0-d029b667b8b1,comp_gru,Guia GRU juntada + valor divergente ou insuficiente,Complementação GRU — Guia GRU juntada + valor divergente ou insuficiente (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
8f4cab38-3d01-40e2-9417-f2772abf1101,desercao_funjus_1pgto,Guia FUNJUS não apresentada após intimação (nunca juntada),Deserção §2º — vício (FUNJUS) — Guia FUNJUS não apresentada após intimação (nunca juntada) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
8fcd71ca-91ab-4aad-a615-2f82b4494a35,desercao_nd_2pgto,Decurso de prazo,Deserção §4º — vício (ambas) — Decurso de prazo (REsp),"Declaro a deserção do recurso, nos termos do § 4º do artigo 1.007 do Código de Processo Civil, uma vez que a parte recorrente não regularizou o preparo recursal, conforme determinado no despacho de [MOVIMENTO] (certidão de decurso de prazo de [MOVIMENTO]).

Nesse sentido, o seguinte precedente:
""RECURSO – DESERÇÃO – ARTIGO 1.007 DO CÓDIGO DE PROCESSO CIVIL DE 2015. Se o extraordinário foi interposto na vigência do Código de Processo Civil de 2015, a comprovação do recolhimento do preparo há de ser feita no prazo do recurso, ou naquele fixado para a respectiva regularização, sob pena de deserção."" (ARE 1081517 AgR, Relator(a): Min. MARCO AURÉLIO, Primeira Turma, julgado em 13/03/2018.)

Diante do exposto, inadmito o recurso interposto.

Intime-se.","[""596237""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
8fefef07-d531-4c4a-9cf0-7660cd2d5121,desercao_funjus_1pgto,Divergência de código de barras,Deserção §2º — vício (FUNJUS) — Divergência de código de barras (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
8ff33789-d4c3-44ef-a63b-4c4eac164615,comp_gru,Guia GRU juntada + número de processo ausente ou incorreto,Complementação GRU — Guia GRU juntada + número de processo ausente ou incorreto (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
91960399-c835-4801-8b6d-f89c81ea480f,dobro_nd,2 valores divergentes ou insuficientes,Pagamento em Dobro — documentos ausentes/irregulares — 2 valores divergentes ou insuficientes (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
933a5926-d018-4ba7-8a38-7e02efad1940,dobro_nd,2 guias pertencentes a outros processos,Pagamento em Dobro — documentos ausentes/irregulares — 2 guias pertencentes a outros processos (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
9384557f-d814-4467-9543-460d1124809e,desercao_nd_1pgto,Número único não corresponde ao processo,Deserção §2º — vício (ambas) — Número único não corresponde ao processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
9c8f0df6-c689-4480-a7ee-b6d81c088081,dobro_nd,2 comprovantes sem código de barras legível,Pagamento em Dobro — documentos ausentes/irregulares — 2 comprovantes sem código de barras legível (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
a08edc33-a4ac-40d7-af9f-63969758fafe,comp_gru,Juntou só o comprovante GRU (sem a guia de recolhimento),Complementação GRU — Juntou só o comprovante GRU (sem a guia de recolhimento) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
a1fc7e90-437c-49ca-9240-8c5fa72d4a41,desercao_gru_1pgto,Divergência de código de barras,Deserção §2º — vício (GRU) — Divergência de código de barras (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
a230cd57-c69f-44dc-aa5a-6802f4f9e396,desercao_nd_1pgto,Divergência de código de barras,Deserção §2º — vício (ambas) — Divergência de código de barras (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
a28f46bc-4b0b-455b-bbbd-e276f8f0c4a1,desercao_gru_2pgto,Sem código de barras legível,Deserção §4º — vício (GRU) — Sem código de barras legível (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
a3af49dd-f87b-4a8b-9e3e-7c0d0ac89d98,desercao_gru_2pgto,Comprovou pagamento em valor simples (em vez de dobro),Deserção §4º — vício (GRU) — Comprovou pagamento em valor simples (em vez de dobro) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
aaaa1912-a388-4056-845c-5240dd898c6d,desercao_nd_2pgto,Documentos não localizados (N/D),Deserção §4º — vício (ambas) — Documentos não localizados (N/D) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
ab3808b1-ecae-452e-a0f1-034bfba8cdb1,desercao_funjus_2pgto,Sem código de barras legível,Deserção §4º — vício (FUNJUS) — Sem código de barras legível (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
ac0cd54c-4873-42a5-8f73-10f5c593330f,desercao_gru_1pgto,Sem código de barras legível,Deserção §2º — vício (GRU) — Sem código de barras legível (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
ad6d6630-e17d-46a5-acff-15f870f57ed2,desercao_funjus_1pgto,Agendamento bancário,Deserção §2º — vício (FUNJUS) — Agendamento bancário (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
adde88ee-7663-424f-8cea-64c221f1e628,apos_indeferimento_jg,Renúncia ao prazo,Após indeferimento de J.G. — Renúncia ao prazo (REsp),"Declaro a deserção do recurso, uma vez que a parte recorrente devidamente intimada da decisão que indeferiu o pedido de justiça gratuita formulado na petição recursal e determinou o recolhimento do preparo ([MOVIMENTO]), renunciou ao prazo sem cumpri-lo ([MOVIMENTO]).

Nesse sentido:
""PROCESSUAL CIVIL. AGRAVO INTERNO NO AGRAVO EM RECURSO ESPECIAL. DECISÃO DO RELATOR NO TRIBUNAL DE ORIGEM QUE NEGOU SEGUIMENTO AO RECURSO DE APELAÇÃO. VIOLAÇÃO DOS ARTS. 489 E 1.022 DO CPC. NÃO OCORRÊNCIA. DENEGAÇÃO DO PEDIDO DE JUSTIÇA GRATUITA. AUSÊNCIA DE RECOLHIMENTO DO PREPARO NO PRAZO ASSINALADO. DESERÇÃO. DECISÃO MANTIDA. AGRAVO INTERNO NÃO PROVIDO.
(...)
3. Contudo, se mesmo após ter sido intimada na forma do dispositivo acima mencionado, a parte não efetuar o recolhimento do preparo recursal no prazo assinalado, a consequência é o reconhecimento da deserção do recurso, e não uma nova intimação a fim de possibilitar o recolhimento em dobro, na esteira do que dispõe o art. 1.007, § 4º, do CPC.
4. Agravo interno não provido"".
(AgInt no AREsp n. 2.624.581/MS, relator Ministro Moura Ribeiro, Terceira Turma, julgado em 24/2/2025, DJEN de 28/2/2025.)

Diante do exposto, inadmito o recurso interposto.

Intimem-se.","[""0002812"",""apos-indeferimento-de-jg-intimado-para-preparo-simples-e-nao-regularizou""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
ae07fa73-ee6d-480b-844e-a829f51d3aba,desercao_nd_1pgto,Número de processo ausente ou incorreto,Deserção §2º — vício (ambas) — Número de processo ausente ou incorreto (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
b0d6d02e-2c3e-42f9-bc14-aa10a4445d3d,desercao_gru_1pgto,Agendamento bancário,Deserção §2º — vício (GRU) — Agendamento bancário (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
b4f06629-a24a-443b-811a-52033962f8ab,comp_funjus,Número único não corresponde ao processo,Complementação FUNJUS — Número único não corresponde ao processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
b5c6c88f-636b-4a48-b072-9914c790f24a,desercao_nd_2pgto,Guia pertencente a outro processo,Deserção §4º — vício (ambas) — Guia pertencente a outro processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
b75a69d7-160e-4c4a-b022-18b4f073e9fb,desercao_nd_1pgto,Agendamento bancário,Deserção §2º — vício (ambas) — Agendamento bancário (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
b80efc55-a5c3-44d1-8f22-b22a90c3e3b8,desercao_gru_2pgto,Número de processo ausente ou incorreto,Deserção §4º — vício (GRU) — Número de processo ausente ou incorreto (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
b88f73c4-9c85-43e2-874b-d5147ff20c2d,desercao_funjus_1pgto,Guia pertencente a outro processo,Deserção §2º — vício (FUNJUS) — Guia pertencente a outro processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
b9bbcea5-a611-4b6a-90dd-b7d1f9fc7321,desercao_gru_1pgto,Guia GRU não apresentada após intimação (nunca juntada),Deserção §2º — vício (GRU) — Guia GRU não apresentada após intimação (nunca juntada) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
bb31fd4b-5a1a-4f57-bf0f-30a134b53d8c,desercao_nd_1pgto,Guia pertencente a outro processo,Deserção §2º — vício (ambas) — Guia pertencente a outro processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
bc531cd8-198b-4eaa-884d-9f711b14537d,desercao_nd_2pgto,Agendamento bancário,Deserção §4º — vício (ambas) — Agendamento bancário (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
bec3fcc0-c1a9-4710-aa19-19fdc6f25603,desercao_gru_2pgto,Agendamento bancário,Deserção §4º — vício (GRU) — Agendamento bancário (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
c297f3dd-1bfa-43e1-a3e7-5113b9e26f41,desistencia_jg,Custas em dobro — GRU e FUNJUS (ambas),Desistência de J.G. — custas em dobro — Custas em dobro — GRU e FUNJUS (ambas) (REsp),"A parte recorrente não comprovou o recolhimento do preparo no ato da interposição do recurso, em razão do pedido de gratuidade nele formulado.

Considerando que o pedido foi manifestado sem que fossem apresentados elementos a comprovar a necessidade do benefício, nos termos do art. 99, § 2º, CPC/2015, restou oportunizado ao recorrente a juntada de documentos, a fim de aferir adequadamente a sua condição financeira, na forma do despacho de [MOVIMENTO].

Todavia, a parte desistiu do pedido da gratuidade da Justiça ([MOVIMENTO]).

Daí que ""nesse contexto, em que as custas não foram recolhidas no ato da interposição do recurso especial, bem como a renúncia ao pedido de gratuidade, imperiosa a observância do art. 1.007, § 4º do CPC, com o recolhimento em dobro"" (STJ. AREsp n. 2.403.697, Ministra Maria Thereza de Assis Moura, DJe de 14/08/2023.).

Assim, nos termos do artigo 1.007, § 4º, do Código de Processo Civil, intime-se o Recorrente para que, no prazo de 5 (cinco) dias, efetue o pagamento das custas em dobro, sob pena de deserção.

Para tanto, deve ser comprovado o recolhimento dos seguintes valores:
- R$ 600,00 (seiscentos reais) ao Fundo da Justiça – FUNJUS, referente ao recolhimento em dobro das custas locais (Lei Estadual nº 2.956/2025), por meio de guia gerada no próprio sítio deste Tribunal de Justiça, no link https://www.tjpr.jus.br/preparo-de-recurso-2o-grau;
- R$ 540,24 (quinhentos e quarenta reais e vinte e quatro centavos), por meio da guia GRU-COBRANÇA, referente ao recolhimento em dobro das custas devidas ao Superior Tribunal de Justiça, conforme Tabela ""B"", do Anexo da INSTRUÇÃO NORMATIVA STJ/GP N. 13 DE 27 DE JANEIRO DE 2026.

Cumpre esclarecer que para comprovação do efetivo recolhimento do preparo, a parte deverá providenciar a juntada da guia e do respectivo comprovante de pagamento, no qual conste o código de barras de forma visível e legível. No caso do pagamento ter sido realizado por meio da plataforma digital PagTesouro, da Secretaria do Tesouro Nacional (ferramenta disponibilizada pela Corte Superior), a parte deverá apresentar o recibo enviado pelo STJ por e-mail, que conterá todas as informações do pagamento, inclusive com os dados de identificação do contribuinte e número único do processo.","[""0015914""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
c2f7c854-a846-4288-a44f-9ddb757b38c3,desercao_gru_2pgto,Guia GRU não apresentada após intimação (nunca juntada),Deserção §4º — vício (GRU) — Guia GRU não apresentada após intimação (nunca juntada) (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
c9630439-661e-433a-98b2-39394cb13b83,comp_gru,Guia GRU juntada + comprovante sem código de barras legível,Complementação GRU — Guia GRU juntada + comprovante sem código de barras legível (REsp),"O presente recurso não foi devidamente preparado, visto que no comprovante de pagamento juntado no [MOVIMENTO] não consta o código de barras.

A jurisprudência do Superior Tribunal de Justiça é firme no sentido de que ""Documento sem a sequência numérica do código de barras ou com o código de barras ilegível não é apto para comprovar o pagamento das custas devidas ao STJ, tendo em vista a impossibilidade de comparação com os dados constantes da guia de recolhimento apresentada."" (AgInt no AREsp n. 2.558.214/RS, relatora Ministra Maria Isabel Gallotti, Quarta Turma, julgado em 14/10/2024, DJe de 23/10/2024).

Assim sendo, nos termos do artigo 1.007, § 2º, do Código de Processo Civil, intime-se a parte recorrente, para que, no prazo de 5 (cinco) dias, comprove nos autos a complementação do preparo do recurso, sob pena de deserção.

Para tanto, a parte deverá juntar aos autos o comprovante de pagamento referente à guia de recolhimento de [MOVIMENTO], em que conste o respectivo código de barras.

Caso não seja possível apresentação do referido documento, deverá ser realizado novo recolhimento da importância de R$ 270,12 (duzentos e setenta reais e doze centavos), por meio de guia GRU-COBRANÇA, referente às custas do Superior Tribunal de Justiça, conforme Tabela ""B"", do Anexo da INSTRUÇÃO NORMATIVA STJ/GP N. 13 DE 27 DE JANEIRO DE 2026, cujo novo valor passou a vigorar a partir de 02/02/2026.

Cumpre esclarecer que para comprovação do efetivo recolhimento do preparo, a parte deverá providenciar a juntada da guia e do respectivo comprovante de pagamento, no qual conste o código de barras de forma visível e legível. No caso do pagamento ter sido realizado por meio da plataforma digital PagTesouro, da Secretaria do Tesouro Nacional (ferramenta disponibilizada pela Corte Superior), a parte deverá apresentar o recibo enviado pelo STJ por e-mail, que conterá todas as informações do pagamento, inclusive com os dados de identificação do contribuinte e número único do processo.","[""596798""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
cb231f27-a51d-4ddc-a65d-19af33c9b124,desistencia_jg,Custas em dobro — FUNJUS,Desistência de J.G. — custas em dobro — Custas em dobro — FUNJUS (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
cc51a48b-4fcc-4f2d-9d50-6ae2c4e7a786,intempestivo,Pagamento realizado fora do prazo recursal,Intempestivo — Pagamento realizado fora do prazo recursal (REsp),"A parte recorrente foi intimada para comprovar a complementação do preparo no prazo de 5 (cinco) dias, na forma do despacho de [MOVIMENTO].

Verifica-se que a leitura de intimação do referido despacho foi confirmada em [DATA], de modo que o prazo de 5 (cinco) dias concedido para regularização do preparo passou a fluir em [DATA] e findou em [DATA], sendo certificado o decurso do prazo em [DATA] ([MOVIMENTO]).

Sendo assim, e considerando que a regularização do preparo foi feita intempestivamente, na medida em que os documentos foram apresentados em [DATA] ([MOVIMENTO]), nos termos do § 2º do artigo 1.007 do Código de Processo Civil, declaro a deserção do recurso.

Nesse sentido, o seguinte precedente:
""TRIBUTÁRIO E PROCESSUAL CIVIL. AGRAVO INTERNO NO AGRAVO EM RECURSO ESPECIAL. RECURSO ESPECIAL. PREPARO INSUFICIENTE. INTIMAÇÃO PARA COMPLEMENTAÇÃO DO PREPARO, NO PRAZO DE 5 (CINCO) DIAS, PREVISTO NO ART. 1.007, § 2º, DO CPC/2015. NÃO ATENDIMENTO, NO PRAZO LEGAL. DESERÇÃO. SÚMULA 187/STJ. AGRAVO INTERNO IMPROVIDO. (...)
III. A extemporânea comprovação da complementação do preparo recursal inviabiliza o conhecimento do presente recurso, nos termos da Súmula 187 desta Corte.""
(AgInt no AREsp n. 1.788.290/MS, relatora Ministra Assusete Magalhães, Segunda Turma, julgado em 29/3/2021, DJe de 6/4/2021.)

Diante do exposto, inadmito o recurso interposto.

Intime-se.","[""607948""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
d330df3b-1bb4-4fd2-ae75-2a97ee6e770c,comp_funjus,Guia FUNJUS pertencente a outro processo,Complementação FUNJUS — Guia FUNJUS pertencente a outro processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
daf46a13-0a01-44cc-9cc9-07da3394a322,comp_gru,Guia GRU juntada + comprovante de agendamento bancário,Complementação GRU — Guia GRU juntada + comprovante de agendamento bancário (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
dfc8fab2-1c79-4333-a413-00bba11f8bc2,comp_gru,Guia GRU pertencente a outro processo,Complementação GRU — Guia GRU pertencente a outro processo (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
e30f0983-c16b-4a54-bbd2-a7c3404f9ea2,intempestivo,Comprovante de pagamento juntado fora do prazo recursal,Intempestivo — Comprovante de pagamento juntado fora do prazo recursal (REsp),"A parte recorrente foi intimada para comprovar a complementação do preparo no prazo de 5 (cinco) dias, na forma do despacho de [MOVIMENTO].

Verifica-se que a leitura de intimação do referido despacho foi confirmada em [DATA], de modo que o prazo de 5 (cinco) dias concedido para regularização do preparo passou a fluir em [DATA] e findou em [DATA], sendo certificado o decurso do prazo em [DATA] ([MOVIMENTO]).

Sendo assim, e considerando que a regularização do preparo foi feita intempestivamente, na medida em que os documentos foram apresentados em [DATA] ([MOVIMENTO]), nos termos do § 2º do artigo 1.007 do Código de Processo Civil, declaro a deserção do recurso.

Nesse sentido, o seguinte precedente:
""TRIBUTÁRIO E PROCESSUAL CIVIL. AGRAVO INTERNO NO AGRAVO EM RECURSO ESPECIAL. RECURSO ESPECIAL. PREPARO INSUFICIENTE. INTIMAÇÃO PARA COMPLEMENTAÇÃO DO PREPARO, NO PRAZO DE 5 (CINCO) DIAS, PREVISTO NO ART. 1.007, § 2º, DO CPC/2015. NÃO ATENDIMENTO, NO PRAZO LEGAL. DESERÇÃO. SÚMULA 187/STJ. AGRAVO INTERNO IMPROVIDO. (...)
III. A extemporânea comprovação da complementação do preparo recursal inviabiliza o conhecimento do presente recurso, nos termos da Súmula 187 desta Corte.""
(AgInt no AREsp n. 1.788.290/MS, relatora Ministra Assusete Magalhães, Segunda Turma, julgado em 29/3/2021, DJe de 6/4/2021.)

Diante do exposto, inadmito o recurso interposto.

Intime-se.","[""607948""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
e632d5fe-d070-4309-b3b2-0c8843cf70c2,comp_funjus,Guia FUNJUS juntada + comprovante sem código de barras legível,Complementação FUNJUS — Guia FUNJUS juntada + comprovante sem código de barras legível (REsp),"O presente recurso não foi devidamente preparado, visto que no documento juntado no [MOVIMENTO] como comprovante de pagamento não consta o código de barras.

A jurisprudência do Superior Tribunal de Justiça é firme no sentido de que ""Documento sem a sequência numérica do código de barras ou com o código de barras ilegível não é apto para comprovar o pagamento das custas devidas ao STJ, tendo em vista a impossibilidade de comparação com os dados constantes da guia de recolhimento apresentada."" (AgInt no AREsp n. 2.558.214/RS, relatora Ministra Maria Isabel Gallotti, Quarta Turma, julgado em 14/10/2024, DJe de 23/10/2024).

Assim sendo, nos termos do artigo 1.007, § 2º, do Código de Processo Civil, intime-se a parte recorrente, para que, no prazo de 5 (cinco) dias, comprove nos autos a complementação do preparo do recurso, sob pena de deserção.

Para tanto, a parte deverá juntar aos autos o comprovante de pagamento referente à guia de recolhimento de [MOVIMENTO], em que conste o respectivo código de barras.

Caso não seja possível apresentação do referido documento, deverá ser realizado o recolhimento da importância de R$ 300,00 (trezentos reais) ao Fundo da Justiça – FUNJUS, referente às custas locais, previstas na Lei Estadual nº 22.956/2025.

Insta salientar que a juntada da guia e do respectivo comprovante de pagamento, no qual conste o código de barras de forma visível e legível, são imprescindíveis para fins de comprovação do efetivo recolhimento do preparo.","[""596757""]",2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
e844e095-bb9f-4e21-be8d-d197ad258ca3,desercao_gru_2pgto,Divergência de código de barras,Deserção §4º — vício (GRU) — Divergência de código de barras (REsp),AINDA SEM REFERENCIA DE MINUTAS,[],2026-04-27 19:09:14.719781+00,2026-04-27 19:09:14.719781+00,
